★ Classic Knife | Slaughter (Factory New),$425.46,$444.79
★ Classic Knife | Slaughter (Field-Tested),$314.06,$328.33
★ Classic Knife | Slaughter (Minimal Wear),$327.65,$342.54
★ Classic Knife | Stained (Battle-Scarred),$138.25,$144.53
★ Classic Knife | Stained (Factory New),$361.16,$377.57
★ Classic Knife | Stained (Field-Tested),$144.55,$151.12
★ Classic Knife | Stained (Minimal Wear),$163.85,$171.29
★ Classic Knife | Stained (Well-Worn),$137.12,$143.35
★ Classic Knife | Urban Masked (Battle-Scarred),$125.21,$130.90
★ Classic Knife | Urban Masked (Factory New),$240.17,$251.08
★ Classic Knife | Urban Masked (Field-Tested),$121.00,$126.50
★ Classic Knife | Urban Masked (Minimal Wear),$130.09,$136.00
★ Classic Knife | Urban Masked (Well-Worn),$127.67,$133.47
★ Driver Gloves | Convoy (Battle-Scarred),$92.55,$96.75
★ Driver Gloves | Convoy (Field-Tested),$107.08,$111.94
★ Driver Gloves | Convoy (Minimal Wear),$148.77,$155.53
★ Driver Gloves | Convoy (Well-Worn),$97.59,$102.02
★ Driver Gloves | Crimson Weave (Battle-Scarred),$277.16,$289.75
★ Driver Gloves | Crimson Weave (Field-Tested),$435.45,$455.24
★ Driver Gloves | Crimson Weave (Minimal Wear),$1,256.21,$1,313.31
★ Driver Gloves | Crimson Weave (Well-Worn),$381.66,$399.00
★ Driver Gloves | Diamondback (Battle-Scarred),$103.36,$108.05
★ Driver Gloves | Diamondback (Field-Tested),$138.43,$144.72
★ Driver Gloves | Diamondback (Minimal Wear),$298.35,$311.91
★ Driver Gloves | Diamondback (Well-Worn),$116.17,$121.45
★ Driver Gloves | Imperial Plaid (Battle-Scarred),$289.93,$303.10
★ Driver Gloves | Imperial Plaid (Field-Tested),$394.35,$412.27
★ Driver Gloves | Imperial Plaid (Minimal Wear),$782.72,$818.29
★ Driver Gloves | Imperial Plaid (Well-Worn),$412.73,$431.49
★ Driver Gloves | King Snake (Battle-Scarred),$337.22,$352.54
★ Driver Gloves | King Snake (Field-Tested),$554.79,$580.00
★ Driver Gloves | King Snake (Well-Worn),$454.35,$475.00
★ Driver Gloves | Lunar Weave (Battle-Scarred),$113.28,$118.42
★ Driver Gloves | Lunar Weave (Factory New),$1,138.74,$1,190.50
★ Driver Gloves | Lunar Weave (Field-Tested),$167.68,$175.30
★ Driver Gloves | Lunar Weave (Minimal Wear),$396.64,$414.66
★ Driver Gloves | Lunar Weave (Well-Worn),$152.92,$159.87
★ Driver Gloves | Overtake (Battle-Scarred),$125.13,$130.81
★ Driver Gloves | Overtake (Field-Tested),$176.00,$184.00
★ Driver Gloves | Overtake (Minimal Wear),$389.15,$406.83
★ Driver Gloves | Overtake (Well-Worn),$146.44,$153.09
★ Driver Gloves | Racing Green (Battle-Scarred),$73.16,$76.48
★ Driver Gloves | Racing Green (Factory New),$595.88,$622.96
★ Driver Gloves | Racing Green (Field-Tested),$76.42,$79.89
★ Driver Gloves | Racing Green (Minimal Wear),$117.90,$123.25
★ Driver Gloves | Racing Green (Well-Worn),$78.26,$81.81
★ Falchion Knife,$113.34,$118.49
★ Falchion Knife | Blue Steel (Battle-Scarred),$115.61,$120.86
★ Falchion Knife | Blue Steel (Factory New),$153.04,$159.99
★ Falchion Knife | Blue Steel (Field-Tested),$108.66,$113.59
★ Falchion Knife | Blue Steel (Minimal Wear),$109.18,$114.14
★ Falchion Knife | Blue Steel (Well-Worn),$99.17,$103.67
★ Falchion Knife | Boreal Forest (Battle-Scarred),$83.47,$87.26
★ Falchion Knife | Boreal Forest (Field-Tested),$97.37,$101.79
★ Falchion Knife | Boreal Forest (Minimal Wear),$110.96,$116.00
★ Falchion Knife | Boreal Forest (Well-Worn),$88.00,$92.00
★ Falchion Knife | Case Hardened (Battle-Scarred),$104.97,$109.74
★ Falchion Knife | Case Hardened (Factory New),$180.13,$188.31
★ Falchion Knife | Case Hardened (Field-Tested),$131.01,$136.96
★ Falchion Knife | Case Hardened (Minimal Wear),$146.83,$153.50
★ Falchion Knife | Case Hardened (Well-Worn),$116.07,$121.34
★ Falchion Knife | Crimson Web (Battle-Scarred),$133.47,$139.53
★ Falchion Knife | Crimson Web (Field-Tested),$131.57,$137.55
★ Falchion Knife | Crimson Web (Minimal Wear),$211.48,$221.09
★ Falchion Knife | Crimson Web (Well-Worn),$140.09,$146.45
★ Falchion Knife | Damascus Steel (Battle-Scarred),$97.37,$101.79
★ Falchion Knife | Damascus Steel (Factory New),$133.92,$140.00
★ Falchion Knife | Damascus Steel (Field-Tested),$109.87,$114.86
★ Falchion Knife | Damascus Steel (Minimal Wear),$128.87,$134.72
★ Falchion Knife | Damascus Steel (Well-Worn),$111.10,$116.15
★ Falchion Knife | Doppler (Factory New),$233.50,$244.11
★ Falchion Knife | Doppler (Minimal Wear),$294.75,$308.14
★ Falchion Knife | Fade (Factory New),$212.57,$222.23
★ Falchion Knife | Fade (Minimal Wear),$217.25,$227.12
★ Falchion Knife | Forest DDPAT (Battle-Scarred),$90.01,$94.10
★ Falchion Knife | Forest DDPAT (Factory New),$143.39,$149.90
★ Falchion Knife | Forest DDPAT (Field-Tested),$82.09,$85.82
★ Falchion Knife | Forest DDPAT (Minimal Wear),$92.88,$97.10
★ Falchion Knife | Forest DDPAT (Well-Worn),$87.87,$91.86
★ Falchion Knife | Marble Fade (Factory New),$229.10,$239.51
★ Falchion Knife | Marble Fade (Minimal Wear),$233.17,$243.76
★ Falchion Knife | Night (Battle-Scarred),$87.87,$91.86
★ Falchion Knife | Night (Field-Tested),$95.66,$100.00
★ Falchion Knife | Night (Minimal Wear),$121.80,$127.33
★ Falchion Knife | Night (Well-Worn),$98.05,$102.50
★ Falchion Knife | Rust Coat (Battle-Scarred),$85.36,$89.24
★ Falchion Knife | Rust Coat (Well-Worn),$95.18,$99.50
★ Falchion Knife | Safari Mesh (Battle-Scarred),$84.22,$88.04
★ Falchion Knife | Safari Mesh (Factory New),$114.69,$119.90
★ Falchion Knife | Safari Mesh (Field-Tested),$80.35,$84.00
★ Falchion Knife | Safari Mesh (Minimal Wear),$82.63,$86.38
★ Falchion Knife | Safari Mesh (Well-Worn),$83.30,$87.08
★ Falchion Knife | Scorched (Battle-Scarred),$87.12,$91.08
★ Falchion Knife | Scorched (Factory New),$244.80,$255.92
★ Falchion Knife | Scorched (Field-Tested),$82.55,$86.30
★ Falchion Knife | Scorched (Minimal Wear),$90.20,$94.30
★ Falchion Knife | Scorched (Well-Worn),$81.93,$85.65
★ Falchion Knife | Slaughter (Factory New),$191.69,$200.40
★ Falchion Knife | Slaughter (Field-Tested),$163.09,$170.50
★ Falchion Knife | Slaughter (Minimal Wear),$170.40,$178.14
★ Falchion Knife | Stained (Battle-Scarred),$86.16,$90.07
★ Falchion Knife | Stained (Factory New),$112.95,$118.08
★ Falchion Knife | Stained (Field-Tested),$87.63,$91.61
★ Falchion Knife | Stained (Minimal Wear),$91.04,$95.17
★ Falchion Knife | Stained (Well-Worn),$89.58,$93.65
★ Falchion Knife | Tiger Tooth (Factory New),$188.87,$197.45
★ Falchion Knife | Tiger Tooth (Minimal Wear),$191.05,$199.73
★ Falchion Knife | Ultraviolet (Battle-Scarred),$87.87,$91.86
★ Falchion Knife | Ultraviolet (Factory New),$338.43,$353.81
★ Falchion Knife | Ultraviolet (Field-Tested),$98.26,$102.72
★ Falchion Knife | Ultraviolet (Minimal Wear),$130.33,$136.25
★ Falchion Knife | Ultraviolet (Well-Worn),$100.30,$104.85
★ Falchion Knife | Urban Masked (Battle-Scarred),$83.87,$87.68
★ Falchion Knife | Urban Masked (Factory New),$135.87,$142.04
★ Falchion Knife | Urban Masked (Field-Tested),$86.21,$90.12
★ Falchion Knife | Urban Masked (Minimal Wear),$90.61,$94.72
★ Falchion Knife | Urban Masked (Well-Worn),$86.41,$90.33
★ Flip Knife,$143.71,$150.24
★ Flip Knife | Autotronic (Battle-Scarred),$170.52,$178.27
★ Flip Knife | Autotronic (Factory New),$351.43,$367.40
★ Flip Knife | Autotronic (Field-Tested),$202.54,$211.74
★ Flip Knife | Autotronic (Minimal Wear),$229.60,$240.03
★ Flip Knife | Autotronic (Well-Worn),$188.33,$196.89
★ Flip Knife | Black Laminate (Battle-Scarred),$137.74,$144.00
★ Flip Knife | Black Laminate (Factory New),$191.03,$199.71
★ Flip Knife | Black Laminate (Field-Tested),$133.13,$139.18
★ Flip Knife | Black Laminate (Minimal Wear),$140.54,$146.92
★ Flip Knife | Black Laminate (Well-Worn),$129.80,$135.70
★ Flip Knife | Blue Steel (Battle-Scarred),$141.32,$147.74
★ Flip Knife | Blue Steel (Factory New),$153.72,$160.70
★ Flip Knife | Blue Steel (Field-Tested),$124.35,$130.00
★ Flip Knife | Blue Steel (Minimal Wear),$126.74,$132.50
★ Flip Knife | Blue Steel (Well-Worn),$123.82,$129.44
★ Flip Knife | Boreal Forest (Battle-Scarred),$94.94,$99.25
★ Flip Knife | Boreal Forest (Factory New),$1,094.01,$1,143.73
★ Flip Knife | Boreal Forest (Field-Tested),$98.26,$102.72
★ Flip Knife | Boreal Forest (Minimal Wear),$125.54,$131.24
★ Flip Knife | Boreal Forest (Well-Worn),$100.26,$104.81
★ Flip Knife | Bright Water (Battle-Scarred),$111.41,$116.47
★ Flip Knife | Bright Water (Factory New),$174.68,$182.62
★ Flip Knife | Bright Water (Field-Tested),$134.33,$140.43
★ Flip Knife | Bright Water (Minimal Wear),$167.24,$174.84
★ Flip Knife | Bright Water (Well-Worn),$139.22,$145.54
★ Flip Knife | Case Hardened (Battle-Scarred),$155.03,$162.07
★ Flip Knife | Case Hardened (Factory New),$315.81,$330.16
★ Flip Knife | Case Hardened (Field-Tested),$154.41,$161.42
★ Flip Knife | Case Hardened (Minimal Wear),$167.76,$175.38
★ Flip Knife | Case Hardened (Well-Worn),$150.48,$157.32
★ Flip Knife | Crimson Web (Battle-Scarred),$137.80,$144.06
★ Flip Knife | Crimson Web (Field-Tested),$198.36,$207.37
★ Flip Knife | Crimson Web (Minimal Wear),$349.80,$365.70
★ Flip Knife | Crimson Web (Well-Worn),$179.63,$187.79
★ Flip Knife | Damascus Steel (Battle-Scarred),$130.69,$136.63
★ Flip Knife | Damascus Steel (Factory New),$148.76,$155.52
★ Flip Knife | Damascus Steel (Field-Tested),$125.79,$131.50
★ Flip Knife | Damascus Steel (Minimal Wear),$143.00,$149.50
★ Flip Knife | Doppler (Factory New),$251.08,$262.49
★ Flip Knife | Doppler (Minimal Wear),$253.00,$264.50
★ Flip Knife | Fade (Factory New),$327.51,$342.39
★ Flip Knife | Fade (Minimal Wear),$330.00,$345.00
★ Flip Knife | Forest DDPAT (Battle-Scarred),$103.70,$108.41
★ Flip Knife | Forest DDPAT (Field-Tested),$94.33,$98.61
★ Flip Knife | Forest DDPAT (Minimal Wear),$116.24,$121.52
★ Flip Knife | Forest DDPAT (Well-Worn),$105.35,$110.13
★ Flip Knife | Freehand (Battle-Scarred),$220.00,$230.00
★ Flip Knife | Freehand (Factory New),$177.93,$186.01
★ Flip Knife | Freehand (Field-Tested),$146.45,$153.10
★ Flip Knife | Freehand (Minimal Wear),$159.77,$167.03
★ Flip Knife | Freehand (Well-Worn),$136.55,$142.75
★ Flip Knife | Gamma Doppler (Factory New),$322.57,$337.23
★ Flip Knife | Gamma Doppler (Minimal Wear),$463.96,$485.04
★ Flip Knife | Lore (Battle-Scarred),$184.51,$192.89
★ Flip Knife | Lore (Factory New),$394.32,$412.24
★ Flip Knife | Lore (Field-Tested),$230.15,$240.61
★ Flip Knife | Lore (Minimal Wear),$322.12,$336.76
★ Flip Knife | Lore (Well-Worn),$218.33,$228.25
★ Flip Knife | Marble Fade (Factory New),$313.85,$328.11
★ Flip Knife | Marble Fade (Minimal Wear),$390.19,$407.92
★ Flip Knife | Night (Battle-Scarred),$108.08,$112.99
★ Flip Knife | Night (Field-Tested),$110.50,$115.52
★ Flip Knife | Night (Minimal Wear),$152.08,$158.99
★ Flip Knife | Night (Well-Worn),$112.45,$117.56
★ Flip Knife | Rust Coat (Battle-Scarred),$106.57,$111.41
★ Flip Knife | Rust Coat (Well-Worn),$108.70,$113.64
★ Flip Knife | Safari Mesh (Battle-Scarred),$93.31,$97.55
★ Flip Knife | Safari Mesh (Factory New),$175.25,$183.21
★ Flip Knife | Safari Mesh (Field-Tested),$93.66,$97.91
★ Flip Knife | Safari Mesh (Minimal Wear),$109.17,$114.13
★ Flip Knife | Safari Mesh (Well-Worn),$98.78,$103.27
★ Flip Knife | Scorched (Battle-Scarred),$106.71,$111.56
★ Flip Knife | Scorched (Field-Tested),$96.39,$100.77
★ Flip Knife | Scorched (Minimal Wear),$109.91,$114.90
★ Flip Knife | Scorched (Well-Worn),$104.97,$109.74
★ Flip Knife | Slaughter (Factory New),$272.91,$285.31
★ Flip Knife | Slaughter (Field-Tested),$224.77,$234.98
★ Flip Knife | Slaughter (Minimal Wear),$232.52,$243.08
★ Flip Knife | Stained (Battle-Scarred),$106.51,$111.35
★ Flip Knife | Stained (Factory New),$147.34,$154.03
★ Flip Knife | Stained (Field-Tested),$107.52,$112.40
★ Flip Knife | Stained (Minimal Wear),$111.36,$116.42
★ Flip Knife | Stained (Well-Worn),$110.12,$115.12
★ Flip Knife | Tiger Tooth (Factory New),$241.27,$252.23
★ Flip Knife | Ultraviolet (Battle-Scarred),$106.75,$111.60
★ Flip Knife | Ultraviolet (Factory New),$363.48,$380.00
★ Flip Knife | Ultraviolet (Field-Tested),$127.22,$133.00
★ Flip Knife | Ultraviolet (Minimal Wear),$180.47,$188.67
★ Flip Knife | Ultraviolet (Well-Worn),$120.70,$126.18
★ Flip Knife | Urban Masked (Battle-Scarred),$101.54,$106.15
★ Flip Knife | Urban Masked (Field-Tested),$101.16,$105.75
★ Flip Knife | Urban Masked (Minimal Wear),$110.00,$115.00
★ Flip Knife | Urban Masked (Well-Worn),$118.96,$124.36
★ Gut Knife,$101.29,$105.89
★ Gut Knife | Autotronic (Battle-Scarred),$129.14,$135.01
★ Gut Knife | Autotronic (Factory New),$274.61,$287.09
★ Gut Knife | Autotronic (Field-Tested),$143.48,$150.00
★ Gut Knife | Autotronic (Minimal Wear),$168.42,$176.07
★ Gut Knife | Autotronic (Well-Worn),$172.64,$180.48
★ Gut Knife | Black Laminate (Battle-Scarred),$99.79,$104.32
★ Gut Knife | Black Laminate (Factory New),$126.95,$132.72
★ Gut Knife | Black Laminate (Field-Tested),$100.44,$105.00
★ Gut Knife | Black Laminate (Minimal Wear),$102.33,$106.98
★ Gut Knife | Black Laminate (Well-Worn),$99.03,$103.53
★ Gut Knife | Blue Steel (Battle-Scarred),$91.11,$95.25
★ Gut Knife | Blue Steel (Factory New),$107.83,$112.73
★ Gut Knife | Blue Steel (Field-Tested),$87.05,$91.00
★ Gut Knife | Blue Steel (Minimal Wear),$89.24,$93.29
★ Gut Knife | Blue Steel (Well-Worn),$88.74,$92.77
★ Gut Knife | Boreal Forest (Battle-Scarred),$81.88,$85.60
★ Gut Knife | Boreal Forest (Factory New),$156.21,$163.31
★ Gut Knife | Boreal Forest (Field-Tested),$77.22,$80.73
★ Gut Knife | Boreal Forest (Minimal Wear),$88.86,$92.89
★ Gut Knife | Boreal Forest (Well-Worn),$88.44,$92.46
★ Gut Knife | Bright Water (Battle-Scarred),$91.87,$96.04
★ Gut Knife | Bright Water (Factory New),$119.75,$125.19
★ Gut Knife | Bright Water (Field-Tested),$94.94,$99.25
★ Gut Knife | Bright Water (Minimal Wear),$99.00,$103.50
★ Gut Knife | Bright Water (Well-Worn),$1,061.12,$1,109.35
★ Gut Knife | Case Hardened (Battle-Scarred),$102.24,$106.88
★ Gut Knife | Case Hardened (Factory New),$161.06,$168.38
★ Gut Knife | Case Hardened (Field-Tested),$106.18,$111.00
★ Gut Knife | Case Hardened (Minimal Wear),$114.18,$119.37
★ Gut Knife | Case Hardened (Well-Worn),$103.40,$108.10
★ Gut Knife | Crimson Web (Battle-Scarred),$90.87,$95.00
★ Gut Knife | Crimson Web (Factory New),$600.79,$628.09
★ Gut Knife | Crimson Web (Field-Tested),$102.66,$107.32
★ Gut Knife | Crimson Web (Minimal Wear),$150.65,$157.49
★ Gut Knife | Crimson Web (Well-Worn),$106.66,$111.50
★ Gut Knife | Damascus Steel (Battle-Scarred),$100.08,$104.62
★ Gut Knife | Damascus Steel (Factory New),$104.91,$109.67
★ Gut Knife | Damascus Steel (Field-Tested),$93.66,$97.91
★ Gut Knife | Damascus Steel (Minimal Wear),$104.10,$108.83
★ Gut Knife | Damascus Steel (Well-Worn),$95.64,$99.98
★ Gut Knife | Doppler (Factory New),$125.54,$131.24
★ Gut Knife | Doppler (Minimal Wear),$136.54,$142.74
★ Gut Knife | Fade (Factory New),$152.84,$159.78
★ Gut Knife | Fade (Minimal Wear),$165.00,$172.50
★ Gut Knife | Forest DDPAT (Battle-Scarred),$85.20,$89.07
★ Gut Knife | Forest DDPAT (Field-Tested),$77.64,$81.16
★ Gut Knife | Forest DDPAT (Minimal Wear),$91.28,$95.42
★ Gut Knife | Forest DDPAT (Well-Worn),$82.14,$85.87
★ Gut Knife | Freehand (Battle-Scarred),$87.90,$91.89
★ Gut Knife | Freehand (Factory New),$110.11,$115.11
★ Gut Knife | Freehand (Field-Tested),$91.80,$95.97
★ Gut Knife | Freehand (Minimal Wear),$104.19,$108.92
★ Gut Knife | Freehand (Well-Worn),$88.07,$92.07
★ Gut Knife | Gamma Doppler (Factory New),$163.57,$171.00
★ Gut Knife | Gamma Doppler (Minimal Wear),$188.44,$197.00
★ Gut Knife | Lore (Battle-Scarred),$120.63,$126.11
★ Gut Knife | Lore (Factory New),$279.31,$292.00
★ Gut Knife | Lore (Field-Tested),$136.78,$142.99
★ Gut Knife | Lore (Minimal Wear),$206.55,$215.93
★ Gut Knife | Lore (Well-Worn),$140.84,$147.24
★ Gut Knife | Marble Fade (Factory New),$145.40,$152.00
★ Gut Knife | Marble Fade (Minimal Wear),$145.32,$151.92
★ Gut Knife | Night (Battle-Scarred),$88.90,$92.94
★ Gut Knife | Night (Factory New),$271.12,$283.44
★ Gut Knife | Night (Field-Tested),$82.76,$86.52
★ Gut Knife | Night (Minimal Wear),$99.78,$104.31
★ Gut Knife | Night (Well-Worn),$81.18,$84.87
★ Gut Knife | Rust Coat (Battle-Scarred),$81.78,$85.49
★ Gut Knife | Rust Coat (Well-Worn),$84.54,$88.38
★ Gut Knife | Safari Mesh (Battle-Scarred),$75.32,$78.74
★ Gut Knife | Safari Mesh (Factory New),$123.22,$128.82
★ Gut Knife | Safari Mesh (Field-Tested),$77.47,$80.99
★ Gut Knife | Safari Mesh (Minimal Wear),$78.54,$82.11
★ Gut Knife | Safari Mesh (Well-Worn),$78.19,$81.74
★ Gut Knife | Scorched (Battle-Scarred),$85.21,$89.08
★ Gut Knife | Scorched (Factory New),$125.54,$131.24
★ Gut Knife | Scorched (Field-Tested),$77.75,$81.28
★ Gut Knife | Scorched (Minimal Wear),$80.04,$83.67
★ Gut Knife | Scorched (Well-Worn),$87.87,$91.86
★ Gut Knife | Slaughter (Factory New),$132.00,$138.00
★ Gut Knife | Slaughter (Field-Tested),$110.95,$115.99
★ Gut Knife | Slaughter (Minimal Wear),$120.29,$125.75
★ Gut Knife | Stained (Battle-Scarred),$85.16,$89.03
★ Gut Knife | Stained (Factory New),$117.43,$122.76
★ Gut Knife | Stained (Field-Tested),$87.29,$91.25
★ Gut Knife | Stained (Minimal Wear),$86.54,$90.47
★ Gut Knife | Stained (Well-Worn),$85.87,$89.77
★ Gut Knife | Tiger Tooth (Factory New),$129.33,$135.20
★ Gut Knife | Tiger Tooth (Minimal Wear),$136.46,$142.66
★ Gut Knife | Ultraviolet (Battle-Scarred),$87.51,$91.48
★ Gut Knife | Ultraviolet (Field-Tested),$91.53,$95.69
★ Gut Knife | Ultraviolet (Minimal Wear),$107.01,$111.87
★ Gut Knife | Ultraviolet (Well-Worn),$89.51,$93.57
★ Gut Knife | Urban Masked (Battle-Scarred),$80.33,$83.98
★ Gut Knife | Urban Masked (Field-Tested),$79.70,$83.32
★ Gut Knife | Urban Masked (Minimal Wear),$83.33,$87.11
★ Gut Knife | Urban Masked (Well-Worn),$83.98,$87.79
★ Hand Wraps | Arboreal (Battle-Scarred),$137.18,$143.41
★ Hand Wraps | Arboreal (Field-Tested),$153.03,$159.98
★ Hand Wraps | Arboreal (Minimal Wear),$245.78,$256.95
★ Hand Wraps | Arboreal (Well-Worn),$140.50,$146.88
★ Hand Wraps | Badlands (Battle-Scarred),$160.99,$168.30
★ Hand Wraps | Badlands (Field-Tested),$212.16,$221.80
★ Hand Wraps | Badlands (Minimal Wear),$368.65,$385.40
★ Hand Wraps | Badlands (Well-Worn),$190.99,$199.67
★ Hand Wraps | Cobalt Skulls (Battle-Scarred),$475.17,$496.76
★ Hand Wraps | Cobalt Skulls (Field-Tested),$692.53,$724.00
★ Hand Wraps | Cobalt Skulls (Minimal Wear),$1,506.46,$1,574.93
★ Hand Wraps | Cobalt Skulls (Well-Worn),$582.29,$608.75
★ Hand Wraps | Duct Tape (Battle-Scarred),$118.40,$123.78
★ Hand Wraps | Duct Tape (Factory New),$605.00,$632.50
★ Hand Wraps | Duct Tape (Field-Tested),$112.78,$117.90
★ Hand Wraps | Duct Tape (Minimal Wear),$190.09,$198.73
★ Hand Wraps | Duct Tape (Well-Worn),$119.26,$124.68
★ Hand Wraps | Leather (Battle-Scarred),$195.74,$204.63
★ Hand Wraps | Leather (Field-Tested),$203.37,$212.61
★ Hand Wraps | Leather (Minimal Wear),$304.88,$318.73
★ Hand Wraps | Leather (Well-Worn),$194.32,$203.15
★ Hand Wraps | Overprint (Battle-Scarred),$282.74,$295.59
★ Hand Wraps | Overprint (Field-Tested),$425.74,$445.09
★ Hand Wraps | Overprint (Minimal Wear),$706.40,$738.50
★ Hand Wraps | Overprint (Well-Worn),$382.52,$399.90
★ Hand Wraps | Slaughter (Battle-Scarred),$286.74,$299.77
★ Hand Wraps | Slaughter (Field-Tested),$353.66,$369.73
★ Hand Wraps | Slaughter (Minimal Wear),$696.38,$728.03
★ Hand Wraps | Slaughter (Well-Worn),$288.81,$301.93
★ Hand Wraps | Spruce DDPAT (Battle-Scarred),$136.11,$142.29
★ Hand Wraps | Spruce DDPAT (Field-Tested),$148.96,$155.73
★ Hand Wraps | Spruce DDPAT (Minimal Wear),$263.78,$275.77
★ Hand Wraps | Spruce DDPAT (Well-Worn),$138.09,$144.36
★ Huntsman Knife,$170.21,$177.94
★ Huntsman Knife | Blue Steel (Battle-Scarred),$130.99,$136.94
★ Huntsman Knife | Blue Steel (Factory New),$229.25,$239.67
★ Huntsman Knife | Blue Steel (Field-Tested),$125.31,$131.00
★ Huntsman Knife | Blue Steel (Minimal Wear),$136.46,$142.66
★ Huntsman Knife | Blue Steel (Well-Worn),$113.76,$118.93
★ Huntsman Knife | Boreal Forest (Battle-Scarred),$95.62,$99.96
★ Huntsman Knife | Boreal Forest (Factory New),$182.32,$190.60
★ Huntsman Knife | Boreal Forest (Field-Tested),$97.48,$101.91
★ Huntsman Knife | Boreal Forest (Minimal Wear),$111.98,$117.07
★ Huntsman Knife | Boreal Forest (Well-Worn),$104.40,$109.14
★ Huntsman Knife | Case Hardened (Battle-Scarred),$147.16,$153.84
★ Huntsman Knife | Case Hardened (Factory New),$298.99,$312.58
★ Huntsman Knife | Case Hardened (Field-Tested),$149.68,$156.48
★ Huntsman Knife | Case Hardened (Minimal Wear),$187.44,$195.96
★ Huntsman Knife | Case Hardened (Well-Worn),$146.30,$152.95
★ Huntsman Knife | Crimson Web (Battle-Scarred),$144.10,$150.65
★ Huntsman Knife | Crimson Web (Factory New),$1,029.56,$1,076.35
★ Huntsman Knife | Crimson Web (Field-Tested),$169.35,$177.04
★ Huntsman Knife | Crimson Web (Minimal Wear),$305.99,$319.89
★ Huntsman Knife | Crimson Web (Well-Worn),$159.44,$166.68
★ Huntsman Knife | Damascus Steel (Battle-Scarred),$113.52,$118.68
★ Huntsman Knife | Damascus Steel (Factory New),$151.70,$158.59
★ Huntsman Knife | Damascus Steel (Field-Tested),$121.00,$126.50
★ Huntsman Knife | Damascus Steel (Minimal Wear),$131.69,$137.67
★ Huntsman Knife | Damascus Steel (Well-Worn),$120.09,$125.54
★ Huntsman Knife | Doppler (Factory New),$267.46,$279.61
★ Huntsman Knife | Doppler (Minimal Wear),$360.26,$376.63
★ Huntsman Knife | Fade (Factory New),$261.64,$273.53
★ Huntsman Knife | Fade (Minimal Wear),$286.96,$300.00
★ Huntsman Knife | Forest DDPAT (Battle-Scarred),$98.42,$102.89
★ Huntsman Knife | Forest DDPAT (Field-Tested),$96.88,$101.28
★ Huntsman Knife | Forest DDPAT (Minimal Wear),$107.62,$112.51
★ Huntsman Knife | Forest DDPAT (Well-Worn),$97.16,$101.57
★ Huntsman Knife | Marble Fade (Factory New),$281.58,$294.37
★ Huntsman Knife | Marble Fade (Minimal Wear),$314.53,$328.82
★ Huntsman Knife | Night (Battle-Scarred),$114.41,$119.61
★ Huntsman Knife | Night (Field-Tested),$116.73,$122.03
★ Huntsman Knife | Night (Minimal Wear),$150.65,$157.49
★ Huntsman Knife | Night (Well-Worn),$114.63,$119.84
★ Huntsman Knife | Rust Coat (Battle-Scarred),$101.49,$106.10
★ Huntsman Knife | Rust Coat (Well-Worn),$139.79,$146.14
★ Huntsman Knife | Safari Mesh (Battle-Scarred),$93.26,$97.49
★ Huntsman Knife | Safari Mesh (Field-Tested),$91.65,$95.81
★ Huntsman Knife | Safari Mesh (Minimal Wear),$100.40,$104.96
★ Huntsman Knife | Safari Mesh (Well-Worn),$94.98,$99.29
★ Huntsman Knife | Scorched (Battle-Scarred),$93.01,$97.23
★ Huntsman Knife | Scorched (Factory New),$192.50,$201.25
★ Huntsman Knife | Scorched (Field-Tested),$95.82,$100.17
★ Huntsman Knife | Scorched (Minimal Wear),$114.79,$120.00
★ Huntsman Knife | Scorched (Well-Worn),$109.41,$114.38
★ Huntsman Knife | Slaughter (Factory New),$302.39,$316.13
★ Huntsman Knife | Slaughter (Field-Tested),$203.50,$212.75
★ Huntsman Knife | Slaughter (Minimal Wear),$239.65,$250.54
★ Huntsman Knife | Stained (Battle-Scarred),$107.18,$112.05
★ Huntsman Knife | Stained (Factory New),$162.47,$169.85
★ Huntsman Knife | Stained (Field-Tested),$110.61,$115.63
★ Huntsman Knife | Stained (Minimal Wear),$115.50,$120.75
★ Huntsman Knife | Stained (Well-Worn),$112.99,$118.12
★ Huntsman Knife | Tiger Tooth (Factory New),$230.15,$240.61
★ Huntsman Knife | Tiger Tooth (Minimal Wear),$241.56,$252.54
★ Huntsman Knife | Ultraviolet (Battle-Scarred),$108.94,$113.89
★ Huntsman Knife | Ultraviolet (Factory New),$327.58,$342.47
★ Huntsman Knife | Ultraviolet (Field-Tested),$109.53,$114.50
★ Huntsman Knife | Ultraviolet (Minimal Wear),$146.05,$152.68
★ Huntsman Knife | Ultraviolet (Well-Worn),$103.70,$108.41
★ Huntsman Knife | Urban Masked (Battle-Scarred),$98.53,$103.00
★ Huntsman Knife | Urban Masked (Factory New),$637.70,$666.68
★ Huntsman Knife | Urban Masked (Field-Tested),$100.44,$105.00
★ Huntsman Knife | Urban Masked (Minimal Wear),$123.49,$129.10
★ Huntsman Knife | Urban Masked (Well-Worn),$104.83,$109.59
★ Hydra Gloves | Case Hardened (Battle-Scarred),$134.58,$140.69
★ Hydra Gloves | Case Hardened (Field-Tested),$169.56,$177.26
★ Hydra Gloves | Case Hardened (Minimal Wear),$316.60,$330.99
★ Hydra Gloves | Case Hardened (Well-Worn),$162.21,$169.58
★ Hydra Gloves | Emerald (Battle-Scarred),$124.38,$130.03
★ Hydra Gloves | Emerald (Field-Tested),$143.42,$149.93
